age,gender,living,edu,exedu,married,income,happiness,status,party,health,y2018,y2016,logincome
19,1,0,5,7,0,9000,1,2,5,2,1,0,3.954242509
29,1,1,5,-8,0,30000,1,5,5,1,1,0,4.477121255
52,1,1,3,-8,1,15000,1,3,5,1,1,0,4.176091259
26,0,0,6,-8,1,40000,1,4,5,3,1,0,4.602059991
18,0,1,4,5,0,2700,1,4,5,3,1,0,3.431363764
22,0,1,6,6,0,36500,1,4,5,3,1,0,4.562292864
23,0,1,7,7,0,9000,1,4,5,3,1,0,3.954242509
22,0,0,5,6,0,1670,1,1,5,2,1,0,3.222716471
24,0,1,7,7,0,70000,1,3,5,2,1,0,4.84509804
28,1,0,8,-8,0,120000,1,2,5,1,1,0,5.079181246
27,1,1,6,-8,0,40000,1,1,5,5,1,0,4.602059991
24,1,1,3,5,0,50000,1,3,5,2,1,0,4.698970004
33,0,1,4,-8,0,20000,1,2,5,3,1,0,4.301029996
34,1,1,3,-8,0,55000,1,5,5,4,1,0,4.740362689
23,1,1,5,7,1,104000,1,3,5,1,1,0,5.017033339
22,0,1,5,7,1,2500,1,2,5,2,1,0,3.397940009
32,0,1,0,-8,1,18000,1,1,5,4,1,0,4.255272505
24,1,1,7,7,0,5400,1,2,-8,3,1,0,3.73239376
27,1,1,6,-8,0,90000,1,3,-8,2,1,0,4.954242509
37,1,1,3,-8,1,36000,1,3,5,4,1,0,4.556302501
21,1,1,4,5,0,50000,1,3,5,2,1,0,4.698970004
39,1,1,3,-8,1,60000,1,3,5,3,1,0,4.77815125
18,1,1,4,4,1,16000,1,3,5,3,1,0,4.204119983
41,1,1,3,-8,1,44000,1,4,5,2,1,0,4.643452676
20,1,1,3,5,0,44400,0,2,5,2,1,0,4.64738297
20,0,1,3,4,1,9400,1,1,5,5,1,0,3.973127854
48,1,1,3,-8,1,12000,1,5,5,2,1,0,4.079181246
22,1,1,0,3,1,8000,1,4,5,2,1,0,3.903089987
25,1,1,3,-8,0,26600,1,2,5,3,1,0,4.424881637
30,1,1,3,-8,1,22400,1,2,5,3,1,0,4.350248018
42,1,1,5,-8,1,93000,1,3,5,2,1,0,4.968482949
22,1,1,4,5,0,53500,1,1,5,5,1,0,4.728353782
40,0,1,10,-8,1,17000,1,3,5,3,1,0,4.230448921
43,1,1,4,-8,0,360000,0,3,5,1,1,0,5.556302501
36,1,1,3,-8,1,50000,1,4,5,3,1,0,4.698970004
37,1,1,3,-8,0,15000,1,2,5,2,1,0,4.176091259
34,1,1,3,-8,0,55000,1,3,5,3,1,0,4.740362689
32,1,0,7,-8,1,41000,1,3,-8,3,1,0,4.612783857
44,1,1,4,-8,1,20000,1,3,5,3,1,0,4.301029996
38,1,1,4,-8,1,20000,1,3,5,5,1,0,4.301029996
35,0,1,3,-8,1,9000,1,3,5,1,1,0,3.954242509
34,1,0,7,-8,1,52000,1,4,-8,2,1,0,4.716003344
30,0,0,7,-8,1,74400,1,4,-8,3,1,0,4.871572936
29,1,0,7,-8,1,45180,1,3,-8,4,1,0,4.654946227
30,0,0,7,-8,1,35000,1,3,5,3,1,0,4.544068044
52,1,1,3,-8,1,10000,1,3,5,3,1,0,4
44,1,1,0,-8,1,12000,1,3,5,4,1,0,4.079181246
24,1,1,4,5,0,60000,1,1,5,3,1,0,4.77815125
27,0,0,7,-8,0,36000,1,3,5,3,1,0,4.556302501
28,1,1,4,-8,1,54000,1,3,5,3,1,0,4.73239376
28,0,1,4,-8,1,12600,1,3,5,3,1,0,4.100370545
25,1,1,4,-8,1,2600,1,2,5,3,1,0,3.414973348
34,0,1,4,-8,1,8000,1,3,5,4,1,0,3.903089987
26,0,1,5,-8,1,26000,1,5,5,1,1,0,4.414973348
34,1,1,4,-8,1,55000,1,1,5,1,1,0,4.740362689
32,1,1,4,-8,1,7000,1,3,5,1,1,0,3.84509804
26,0,1,4,-8,1,35000,1,3,5,2,1,0,4.544068044
28,1,1,7,-8,0,95500,1,2,5,4,1,0,4.980003372
26,0,1,5,-8,0,40000,1,3,5,2,1,0,4.602059991
23,1,1,6,6,0,19000,1,3,5,2,1,0,4.278753601
19,1,1,4,4,0,21000,1,2,5,2,1,0,4.322219295
23,0,1,4,7,0,20000,1,2,5,3,1,0,4.301029996
18,1,1,4,5,0,12000,1,5,5,1,1,0,4.079181246
26,1,0,7,-8,0,120000,0,1,5,5,1,0,5.079181246
19,1,1,0,4,0,16000,1,5,5,1,1,0,4.204119983
23,1,1,4,5,0,12000,1,3,5,2,1,0,4.079181246
27,1,1,6,-8,0,10000,1,2,5,2,1,0,4
43,1,1,4,-8,1,30000,1,5,5,2,1,0,4.477121255
21,1,1,5,7,0,35000,1,3,5,2,1,0,4.544068044
23,0,1,4,5,0,28000,1,2,5,2,1,0,4.447158031
30,1,1,5,-8,1,40000,1,3,5,3,1,0,4.602059991
34,1,1,4,-8,1,30000,1,3,5,3,1,0,4.477121255
40,0,1,10,-8,1,13000,1,4,5,2,1,0,4.113943352
47,1,1,0,-8,0,2400,1,2,5,5,1,0,3.380211242
30,1,1,3,-8,1,30000,1,4,5,1,1,0,4.477121255
41,1,1,0,-8,1,27500,1,3,5,2,1,0,4.439332694
39,1,1,3,-8,1,40000,1,1,5,5,1,0,4.602059991
31,1,1,4,-8,1,40000,1,3,5,1,1,0,4.602059991
35,1,1,0,-8,1,47300,1,3,-8,1,1,0,4.674861141
33,0,1,10,-8,1,36000,0,2,5,3,1,0,4.556302501
39,1,1,0,-8,1,60000,1,1,5,3,1,0,4.77815125
30,1,1,0,-8,1,24000,1,2,5,4,1,0,4.380211242
24,0,1,3,4,1,25000,1,3,5,3,1,0,4.397940009
38,1,1,0,-8,1,96000,1,3,5,2,1,0,4.982271233
33,0,1,10,-8,1,6000,1,2,5,3,1,0,3.77815125
40,1,1,0,-8,1,48000,1,2,5,3,1,0,4.681241237
37,1,0,6,-8,1,40000,1,1,5,1,1,0,4.602059991
35,1,0,6,-8,1,15000,1,3,5,2,1,0,4.176091259
30,0,0,6,-8,1,26000,1,3,5,3,1,0,4.414973348
42,0,0,4,-8,1,24000,1,3,5,3,1,0,4.380211242
43,1,0,6,-8,1,35000,1,3,5,3,1,0,4.544068044
29,0,0,4,-8,1,240000,1,5,5,3,1,0,5.380211242
29,0,1,7,-8,1,22000,1,3,5,2,1,0,4.342422681
32,1,0,7,-8,1,26800,1,3,-8,3,1,0,4.428134794
38,1,0,4,-8,1,27000,1,4,5,5,1,0,4.431363764
27,1,0,6,-8,0,20000,1,3,5,3,1,0,4.301029996
28,1,0,5,-8,0,34500,1,3,5,3,1,0,4.537819095
25,1,0,5,-8,0,70000,1,1,5,3,1,0,4.84509804
35,1,0,4,-8,1,30000,1,2,5,3,1,0,4.477121255
45,1,1,10,-8,1,40000,1,1,5,2,1,0,4.602059991
22,0,1,4,4,1,20000,1,3,5,1,1,0,4.301029996
23,0,1,5,6,0,17500,1,2,5,3,1,0,4.243038049
33,1,1,4,-8,0,65000,1,1,5,2,1,0,4.812913357
29,0,0,7,-8,1,72000,1,4,5,3,1,0,4.857332496
31,1,1,5,-8,1,32000,0,4,5,3,1,0,4.505149978
49,0,1,0,-8,1,48000,1,3,5,3,1,0,4.681241237
39,0,1,4,-8,1,25200,1,3,5,3,1,0,4.401400541
38,1,1,4,-8,1,60000,1,3,5,3,1,0,4.77815125
19,1,1,3,5,0,20000,1,5,5,1,1,0,4.301029996
28,1,1,3,-8,1,9000,1,3,5,2,1,0,3.954242509
42,1,1,0,-8,1,36000,1,1,5,3,1,0,4.556302501
50,1,1,10,-8,1,4000,1,3,5,1,1,0,3.602059991
29,1,0,7,-8,1,48000,1,4,-8,1,1,0,4.681241237
33,1,1,3,-8,1,12000,1,3,5,1,1,0,4.079181246
26,0,1,0,-8,1,15000,1,3,5,5,1,0,4.176091259
23,1,1,4,5,1,3500,1,3,5,3,1,0,3.544068044
36,0,1,3,-8,1,13000,1,3,5,2,1,0,4.113943352
23,1,1,4,7,0,40000,1,3,5,3,1,0,4.602059991
19,0,1,4,5,0,26000,1,5,5,1,1,0,4.414973348
37,1,1,4,-8,1,40000,1,1,5,3,1,0,4.602059991
23,1,1,4,5,0,8000,1,3,5,2,1,0,3.903089987
34,1,1,0,-8,1,60000,1,3,5,1,1,0,4.77815125
23,1,1,4,5,0,58000,1,2,5,2,1,0,4.763427994
52,1,1,10,-8,1,6000,1,4,-8,3,1,0,3.77815125
26,0,1,4,-8,1,1100,1,4,5,3,1,0,3.041392685
30,0,1,3,-8,1,9000,1,3,5,1,1,0,3.954242509
29,1,1,3,-8,0,50000,1,3,1,1,1,0,4.698970004
56,1,1,4,-8,1,36000,1,4,1,3,1,0,4.556302501
42,0,1,0,-8,1,9000,1,3,5,3,1,0,3.954242509
28,1,1,3,-8,1,20000,1,3,5,3,1,0,4.301029996
37,1,1,3,-8,1,50000,1,2,-8,1,1,0,4.698970004
27,1,1,5,-8,1,37000,1,4,5,1,1,0,4.568201724
49,1,1,3,-8,1,46000,1,2,5,2,1,0,4.662757832
51,0,1,0,-8,1,400,1,3,5,4,1,0,2.602059991
25,1,1,4,-8,0,5000,1,5,5,1,1,0,3.698970004
43,0,1,3,-8,1,9600,1,3,5,3,1,0,3.982271233
42,1,1,3,-8,1,30000,1,5,5,1,1,0,4.477121255
35,1,1,4,-8,1,45000,1,2,5,3,1,0,4.653212514
27,1,1,7,-8,0,35000,1,3,5,2,1,0,4.544068044
24,0,1,6,7,0,50000,1,2,5,3,1,0,4.698970004
34,0,1,4,-8,1,40000,1,4,5,2,1,0,4.602059991
24,0,1,7,7,0,30000,1,3,-8,3,1,0,4.477121255
33,1,1,6,-8,1,39000,1,3,5,3,1,0,4.591064607
30,0,1,6,-8,1,30000,1,3,5,3,1,0,4.477121255
54,1,1,0,-8,1,27000,1,3,5,3,1,0,4.431363764
41,1,1,6,-8,1,45000,1,3,-8,3,1,0,4.653212514
66,1,1,3,-8,1,600,1,4,5,1,1,0,2.77815125
44,1,1,5,-8,1,65000,1,3,5,3,1,0,4.812913357
29,0,0,5,-8,1,15000,1,1,5,3,1,0,4.176091259
34,0,0,7,-8,1,45000,1,3,-8,3,1,0,4.653212514
24,1,0,4,5,0,40000,1,3,-8,1,1,0,4.602059991
34,1,1,3,-8,1,43000,1,3,5,3,1,0,4.633468456
30,0,1,3,-8,1,19200,1,4,5,2,1,0,4.283301229
65,1,1,3,-8,1,20400,1,5,5,3,1,0,4.309630167
34,1,1,4,-8,1,58500,1,5,5,2,1,0,4.767155866
19,0,1,4,5,0,24000,1,4,5,3,1,0,4.380211242
20,0,1,5,5,0,35000,1,1,5,2,1,0,4.544068044
55,1,1,4,-8,1,60000,1,5,5,2,1,0,4.77815125
30,1,1,6,-8,1,60000,1,2,5,1,1,0,4.77815125
24,1,1,7,7,0,6000,1,3,5,2,1,0,3.77815125
16,1,1,4,5,0,18000,1,2,5,3,1,0,4.255272505
28,1,1,4,-8,0,40000,1,5,5,2,1,0,4.602059991
31,0,1,4,-8,1,23800,1,3,5,2,1,0,4.376576957
65,1,1,0,-8,1,9900,1,3,5,5,1,0,3.995635195
24,1,1,7,8,0,45000,1,3,5,2,1,0,4.653212514
39,1,1,5,-8,1,12000,1,3,5,3,1,0,4.079181246
23,1,1,4,4,0,10400,1,3,5,2,1,0,4.017033339
27,0,1,6,-8,0,20000,0,1,5,2,1,0,4.301029996
32,1,1,4,-8,1,36000,1,4,5,2,1,0,4.556302501
34,0,1,5,-8,1,30000,1,3,5,3,1,0,4.477121255
33,1,1,5,-8,1,42000,1,1,5,3,1,0,4.62324929
66,1,1,0,-8,1,4100,1,2,5,3,1,0,3.612783857
46,1,1,3,-8,1,40000,0,3,5,3,1,0,4.602059991
34,1,1,4,-8,1,15000,1,2,5,2,1,0,4.176091259
28,0,0,6,-8,1,50000,1,3,5,3,1,0,4.698970004
38,1,0,7,-8,1,37000,1,3,-8,4,1,0,4.568201724
37,0,0,7,-8,1,42000,1,3,5,4,1,0,4.62324929
48,1,1,5,-8,1,28000,1,3,5,3,1,0,4.447158031
26,1,1,6,-8,0,30000,1,3,5,2,1,0,4.477121255
37,1,1,5,-8,1,3000,1,3,-8,2,1,0,3.477121255
27,0,1,5,-8,1,35400,0,3,5,3,1,0,4.549003262
35,1,0,6,-8,1,73000,1,3,-8,3,1,0,4.86332286
28,0,0,7,-8,1,30000,1,3,5,4,1,0,4.477121255
55,1,1,5,-8,1,100000,1,3,5,3,1,0,5
29,0,1,7,-8,1,11000,1,3,5,2,1,0,4.041392685
18,1,0,4,7,0,5000,1,3,5,2,1,0,3.698970004
44,1,0,4,-8,1,32400,1,3,5,3,1,0,4.51054501
22,0,0,6,6,0,16000,1,4,5,2,1,0,4.204119983
28,1,0,7,-8,0,110000,1,4,5,3,1,0,5.041392685
28,0,1,7,-8,1,72000,1,2,-8,3,1,0,4.857332496
25,0,0,6,-8,0,45240,1,3,5,1,1,0,4.655522596
40,1,0,6,-8,1,55000,1,3,5,3,1,0,4.740362689
43,0,0,7,-8,1,48000,1,3,5,3,1,0,4.681241237
30,1,0,6,-8,0,36000,1,3,-8,3,1,0,4.556302501
44,0,0,6,-8,1,26000,1,3,5,3,1,0,4.414973348
40,0,0,5,-8,1,20000,1,5,5,3,1,0,4.301029996
39,1,0,5,-8,1,60000,1,3,5,3,1,0,4.77815125
25,1,1,5,-8,0,21600,1,3,5,3,1,0,4.334453751
23,1,1,7,8,0,94300,1,3,5,1,1,0,4.974511693
26,1,1,4,-8,0,3500,1,3,5,3,1,0,3.544068044
24,1,1,6,8,0,8000,1,2,5,4,1,0,3.903089987
22,0,1,4,5,0,21600,1,2,5,3,1,0,4.334453751
37,1,1,4,-8,1,20000,1,3,5,3,1,0,4.301029996
43,1,1,0,-8,1,18000,1,4,5,4,1,0,4.255272505
36,1,1,3,-8,1,30000,0,5,5,1,1,0,4.477121255
35,1,1,0,-8,1,240000,1,3,5,5,1,0,5.380211242
38,1,1,4,-8,1,18200,1,5,-8,1,1,0,4.260071388
40,1,1,3,-8,1,16000,1,5,5,4,1,0,4.204119983
43,1,1,3,-8,1,40000,1,4,5,2,1,0,4.602059991
30,1,1,5,-8,1,50000,1,2,5,1,1,0,4.698970004
27,0,0,5,-8,1,30000,1,3,5,3,1,0,4.477121255
31,1,1,4,-8,1,56000,1,2,5,3,1,0,4.748188027
32,0,1,5,-8,1,15000,1,3,5,2,1,0,4.176091259
35,1,1,4,-8,1,30000,1,3,5,2,1,0,4.477121255
19,0,1,4,7,0,15000,1,2,5,3,1,0,4.176091259
32,1,1,6,-8,1,50000,1,3,5,2,1,0,4.698970004
23,1,1,0,3,0,6000,1,2,5,1,1,0,3.77815125
39,1,1,4,-8,1,30000,1,3,5,2,1,0,4.477121255
22,0,1,4,5,1,15600,1,3,5,1,1,0,4.193124598
33,1,1,0,-8,1,20000,1,1,5,5,1,0,4.301029996
31,0,1,10,-8,1,32500,0,5,5,5,1,0,4.511883361
28,1,0,6,-8,1,48000,1,4,5,2,1,0,4.681241237
27,1,1,6,-8,0,51000,1,3,5,3,1,0,4.707570176
24,1,1,3,7,0,10000,1,3,5,3,1,0,4
41,1,0,7,-8,1,60000,1,3,5,5,1,0,4.77815125
31,1,1,0,-8,1,20000,1,5,5,3,1,0,4.301029996
39,1,1,3,-8,1,30000,0,5,-8,3,1,0,4.477121255
31,1,1,3,-8,0,60000,0,3,5,3,1,0,4.77815125
38,1,1,0,-8,1,20000,1,1,5,1,1,0,4.301029996
18,1,1,4,5,0,14800,1,3,5,2,1,0,4.170261715
29,1,0,7,-8,1,30000,1,2,5,1,1,0,4.477121255
31,1,1,3,-8,1,30000,1,1,5,1,1,0,4.477121255
48,1,1,4,-8,1,20000,1,1,5,3,1,0,4.301029996
33,1,1,3,-8,1,18000,1,2,5,3,1,0,4.255272505
25,0,1,5,-8,1,7000,1,5,5,3,1,0,3.84509804
23,1,1,6,6,0,30000,1,4,5,1,1,0,4.477121255
31,1,1,4,-8,1,6000,1,3,5,3,1,0,3.77815125
24,1,0,7,7,0,33000,1,3,5,1,1,0,4.51851394
39,1,1,0,-8,1,7200,1,5,5,5,1,0,3.857332496
29,1,1,3,-8,1,56000,1,1,5,1,1,0,4.748188027
44,1,1,0,-8,1,10000,1,4,5,3,1,0,4
22,0,1,6,6,0,11500,1,3,5,3,1,0,4.06069784
33,1,1,3,-8,1,35600,1,3,5,4,1,0,4.551449998
31,1,1,10,-8,1,33600,1,1,-8,1,1,0,4.526339277
23,1,1,4,5,0,38000,1,3,5,1,1,0,4.579783597
47,1,1,3,-8,1,10800,1,3,5,3,1,0,4.033423755
21,1,1,3,6,0,58500,1,3,5,2,1,0,4.767155866
22,0,1,4,7,0,50000,1,3,5,2,1,0,4.698970004
26,1,0,3,-8,1,20000,1,2,5,2,1,0,4.301029996
35,1,1,5,-8,1,40000,0,3,5,3,1,0,4.602059991
33,0,1,5,-8,1,50000,1,1,5,2,1,0,4.698970004
46,1,1,3,-8,1,43200,1,5,5,4,1,0,4.635483747
20,1,1,4,3,0,10800,1,3,5,3,1,0,4.033423755
50,0,1,0,-8,1,60000,1,4,5,3,1,0,4.77815125
42,0,1,0,-8,1,38400,1,1,5,5,1,0,4.584331224
24,1,1,6,7,0,15000,1,2,1,2,1,0,4.176091259
21,1,1,3,5,0,12000,0,5,5,1,1,0,4.079181246
43,1,1,3,-8,1,40500,1,4,5,2,1,0,4.607455023
42,0,1,3,-8,1,48000,1,3,5,3,1,0,4.681241237
36,1,0,6,-8,1,200000,1,1,5,1,1,0,5.301029996
49,0,1,0,-8,1,30000,1,3,5,2,1,0,4.477121255
29,1,1,3,-8,1,86000,1,2,5,3,1,0,4.934498451
27,1,1,5,-8,1,43400,1,2,1,1,1,0,4.63748973
30,0,1,6,-8,1,50000,1,3,5,5,1,0,4.698970004
26,1,1,5,-8,0,10500,0,3,5,3,1,0,4.021189299
39,1,1,6,-8,1,21600,1,4,5,2,1,0,4.334453751
40,0,1,5,-8,1,18000,1,3,-8,3,1,0,4.255272505
40,0,1,4,-8,1,19800,1,3,5,3,1,0,4.29666519
41,1,1,3,-8,1,36000,1,4,5,3,1,0,4.556302501
25,1,1,6,-8,1,13000,1,4,5,1,1,0,4.113943352
24,0,1,5,6,1,10000,1,4,5,1,1,0,4
35,0,1,0,-8,1,18000,1,3,5,5,1,0,4.255272505
36,1,1,3,-8,1,30000,1,4,5,3,1,0,4.477121255
27,1,1,5,-8,1,50000,1,1,5,3,1,0,4.698970004
23,0,1,5,5,0,11000,1,3,5,2,1,0,4.041392685
43,1,0,7,-8,1,65000,1,3,1,3,1,0,4.812913357
25,0,0,6,-8,0,17000,1,3,5,2,1,0,4.230448921
22,0,0,6,5,0,18000,1,4,-8,3,1,0,4.255272505
29,1,1,7,-8,1,4200,1,3,5,2,1,0,3.62324929
25,0,1,6,-8,1,6000,1,1,1,1,1,0,3.77815125
50,1,1,0,-8,1,10000,1,5,5,3,1,0,4
30,1,1,5,-8,1,46000,1,5,5,3,1,0,4.662757832
29,0,1,5,-8,1,70000,1,3,5,3,1,0,4.84509804
36,1,1,5,-8,1,80000,1,2,-8,3,1,0,4.903089987
29,1,1,7,-8,0,30000,1,2,5,2,1,0,4.477121255
47,1,1,0,-8,1,25000,1,3,5,2,1,0,4.397940009
26,1,1,4,-8,1,15000,1,4,5,2,1,0,4.176091259
24,0,1,6,6,1,20400,1,3,5,1,1,0,4.309630167
24,1,1,4,4,1,36000,1,2,5,4,1,0,4.556302501
28,0,1,5,-8,1,60000,1,4,5,2,1,0,4.77815125
17,1,1,4,5,0,17000,1,3,5,2,1,0,4.230448921
30,1,0,4,-8,1,20000,1,3,5,2,1,0,4.301029996
29,0,0,6,-8,1,6000,1,1,5,3,1,0,3.77815125
29,1,0,4,-8,1,40800,1,2,5,3,1,0,4.610660163
40,1,0,4,-8,1,20400,1,3,5,3,1,0,4.309630167
40,0,0,4,-8,1,10080,1,3,5,3,1,0,4.003460532
64,1,0,10,-8,1,18000,1,5,5,1,1,0,4.255272505
28,0,0,4,-8,0,18000,1,3,5,1,1,0,4.255272505
23,1,0,5,6,0,34720,0,3,5,3,1,0,4.540579717
57,1,0,0,-8,1,10280,1,4,5,4,1,0,4.011993115
37,0,0,4,-8,1,97200,0,1,5,4,1,0,4.987666265
27,0,0,6,-8,0,27000,1,2,-8,3,1,0,4.431363764
37,1,1,4,-8,1,60000,1,3,5,3,1,0,4.77815125
31,1,0,5,-8,1,51600,1,3,5,4,1,0,4.712649702
27,0,0,4,-8,1,28000,1,3,5,4,1,0,4.447158031
29,0,1,5,-8,1,50000,1,3,5,3,1,0,4.698970004
35,1,0,4,-8,1,55000,1,3,5,2,1,0,4.740362689
34,1,0,4,-8,1,45000,1,2,5,3,1,0,4.653212514
32,0,0,5,-8,1,36000,1,3,5,5,1,0,4.556302501
31,0,0,4,-8,1,20000,1,2,5,4,1,0,4.301029996
17,0,1,4,4,0,1900,1,2,5,2,1,0,3.278753601
35,1,0,5,-8,1,44000,1,4,5,3,1,0,4.643452676
34,1,0,5,-8,1,40000,1,3,-8,1,1,0,4.602059991
28,1,1,7,-8,1,31500,1,2,-8,3,1,0,4.498310554
30,0,0,7,-8,1,38500,1,3,-8,3,1,0,4.58546073
29,0,0,7,-8,1,12000,1,3,5,3,1,0,4.079181246
28,1,1,6,-8,1,30000,1,3,5,3,1,0,4.477121255
25,1,1,6,-8,0,48400,1,3,5,5,1,0,4.684845362
27,0,1,6,-8,1,117000,1,3,-8,2,1,0,5.068185862
35,1,1,4,-8,1,34600,1,4,5,4,1,0,4.539076099
29,0,0,6,-8,1,30000,1,3,5,3,1,0,4.477121255
24,0,1,5,6,1,30000,1,1,5,3,1,0,4.477121255
25,1,1,4,-8,0,30000,1,2,5,3,1,0,4.477121255
33,1,1,5,-8,0,77000,1,3,-8,2,1,0,4.886490725
32,1,1,7,-8,1,100000,1,3,5,3,1,0,5
29,0,1,6,-8,1,50000,1,3,5,2,1,0,4.698970004
32,0,0,7,-8,1,50000,1,3,5,3,1,0,4.698970004
59,1,0,0,-8,1,12390,1,5,5,1,1,0,4.093071306
31,1,0,4,-8,1,60000,1,2,5,3,1,0,4.77815125
27,0,1,4,-8,1,33000,1,3,5,3,1,0,4.51851394
23,0,1,5,7,0,22000,1,4,5,3,1,0,4.342422681
22,0,1,5,8,0,25000,1,1,5,3,1,0,4.397940009
31,0,1,5,-8,1,17200,1,3,5,3,1,0,4.235528447
37,1,1,5,-8,1,45500,1,3,5,2,1,0,4.658011397
27,0,1,4,-8,1,36000,1,3,5,3,1,0,4.556302501
35,0,0,4,-8,1,18000,1,3,5,3,1,0,4.255272505
40,1,0,4,-8,1,50000,1,3,5,3,1,0,4.698970004
38,0,0,7,-8,0,30000,1,3,1,3,1,0,4.477121255
32,1,0,5,-8,0,42300,1,2,5,4,1,0,4.626340367
24,0,0,7,8,0,36000,1,2,5,3,1,0,4.556302501
35,1,0,6,-8,1,53000,1,3,5,3,1,0,4.72427587
34,0,0,6,-8,1,72000,1,3,5,4,1,0,4.857332496
25,1,0,7,-8,0,75000,1,2,5,3,1,0,4.875061263
27,0,0,7,-8,0,43600,1,3,-8,2,1,0,4.639486489
29,1,0,7,-8,0,156000,1,3,1,3,1,0,5.193124598
44,0,0,6,-8,1,24000,1,2,5,3,1,0,4.380211242
43,0,0,6,-8,1,24000,1,2,5,3,1,0,4.380211242
35,1,0,5,-8,1,24000,1,3,5,3,1,0,4.380211242
44,1,0,5,-8,1,48100,1,2,5,2,1,0,4.682145076
43,0,0,5,-8,1,20000,1,4,5,1,1,0,4.301029996
22,1,0,5,6,0,36000,1,3,5,2,1,0,4.556302501
37,1,1,4,-8,1,60000,1,3,5,3,1,0,4.77815125
33,0,1,4,-8,1,42000,0,3,5,3,1,0,4.62324929
26,1,0,8,-8,0,15000,1,2,5,1,1,0,4.176091259
30,0,0,7,-8,1,42000,1,4,5,3,1,0,4.62324929
27,1,0,7,-8,0,65000,1,3,5,1,1,0,4.812913357
54,0,0,5,-8,1,48000,1,4,1,1,1,0,4.681241237
33,1,0,7,-8,0,87500,1,3,5,2,1,0,4.942008053
20,1,0,5,5,0,14500,1,3,5,3,1,0,4.161368002
30,0,0,6,-8,1,28800,1,2,5,2,1,0,4.459392488
28,0,0,6,-8,1,36000,1,2,5,1,1,0,4.556302501
37,1,1,4,-8,1,44000,1,3,5,3,1,0,4.643452676
38,0,0,6,-8,1,50000,1,3,5,5,1,0,4.698970004
38,1,0,8,-8,1,80000,1,3,-8,3,1,0,4.903089987
28,0,0,7,-8,0,42000,1,3,5,3,1,0,4.62324929
26,0,1,7,-8,1,40000,1,3,5,1,1,0,4.602059991
31,0,1,6,-8,1,50000,1,4,5,3,1,0,4.698970004
29,1,1,4,-8,1,20000,1,4,5,2,1,0,4.301029996
31,1,1,5,-8,1,50000,1,5,5,2,1,0,4.698970004
21,0,0,5,6,1,30000,0,2,5,3,1,0,4.477121255
26,1,1,4,-8,1,40000,1,5,5,3,1,0,4.602059991
24,1,1,6,7,0,20000,1,2,5,3,1,0,4.301029996
24,0,1,4,5,1,28000,1,3,5,2,1,0,4.447158031
42,1,1,0,-8,1,23000,1,4,5,1,1,0,4.361727836
20,0,1,5,5,0,21600,1,3,-8,1,1,0,4.334453751
35,1,1,4,-8,1,40000,1,3,5,2,1,0,4.602059991
32,1,1,4,-8,1,30000,1,4,5,5,1,0,4.477121255
48,1,1,3,-8,1,20000,1,3,5,1,1,0,4.301029996
21,0,1,6,6,0,2400,1,4,-8,3,1,0,3.380211242
30,0,1,4,-8,0,100000,1,1,5,2,1,0,5
27,0,1,6,-8,1,2001,1,2,5,2,1,0,3.301247089
24,1,1,5,6,0,10000,1,3,5,3,1,0,4
27,0,1,4,-8,1,20000,1,2,5,3,1,0,4.301029996
31,0,1,6,-8,1,106500,0,2,5,3,1,0,5.027349608
23,1,1,6,7,0,10000,1,2,5,2,1,0,4
36,0,1,6,-8,1,20000,1,2,5,3,1,0,4.301029996
27,1,1,4,-8,1,26000,1,3,5,3,1,0,4.414973348
37,1,1,4,-8,1,41000,1,3,5,3,1,0,4.612783857
33,0,1,5,-8,1,12000,1,3,5,1,1,0,4.079181246
49,1,1,4,-8,1,96000,1,5,5,2,1,0,4.982271233
30,0,1,5,-8,1,13000,1,2,5,3,1,0,4.113943352
21,0,0,5,6,0,11000,1,2,5,2,1,0,4.041392685
30,0,0,6,-8,1,40000,1,3,5,3,1,0,4.602059991
43,0,0,4,-8,1,6000,1,2,5,4,1,0,3.77815125
25,0,0,5,-8,0,13200,1,2,5,3,1,0,4.120573931
31,1,0,7,-8,1,80000,1,5,1,1,1,0,4.903089987
48,0,1,0,-8,1,17000,1,3,5,3,1,0,4.230448921
34,1,0,7,-8,1,55000,1,3,5,3,1,0,4.740362689
25,0,1,7,-8,0,50000,1,3,5,1,1,0,4.698970004
31,1,1,5,-8,1,30000,1,3,5,3,1,0,4.477121255
33,1,0,6,-8,1,60000,1,3,-8,2,1,0,4.77815125
23,0,1,6,7,0,24000,1,3,5,3,1,0,4.380211242
22,0,1,5,7,0,45000,1,3,5,2,1,0,4.653212514
43,1,1,3,-8,1,18000,1,3,5,1,1,0,4.255272505
21,0,1,6,6,0,30000,1,4,5,1,1,0,4.477121255
31,0,1,3,-8,1,6000,1,3,5,3,1,0,3.77815125
32,1,1,4,-8,1,40000,1,4,5,1,1,0,4.602059991
31,0,1,0,-8,1,13500,1,4,5,2,1,0,4.130333768
26,0,1,7,-8,1,36000,1,5,5,3,1,0,4.556302501
30,0,0,6,-8,1,30000,1,3,5,1,1,0,4.477121255
28,0,1,5,-8,1,86000,1,5,5,1,1,0,4.934498451
30,0,0,8,-8,1,100000,1,3,1,3,1,0,5
29,1,0,6,-8,1,20000,1,2,5,3,1,0,4.301029996
